username,date,hms,post_num,num_likes
mmmargeologist,"Jul 14, 2019",7:52 AM,9821702,11.0
steveoffice,"Jul 14, 2019",8:20 AM,9821714,
Cotton Dockers,"Jul 14, 2019",11:35 AM,9821867,32.0
shopcanoeclub,"Jul 14, 2019",12:34 PM,9821898,
Etini,"Jul 14, 2019",1:04 PM,9821913,24.0
dalevy,"Jul 14, 2019",8:17 PM,9822255,11.0
RegisDB9,"Jul 15, 2019",7:35 PM,9823238,37.0
conceptionist,"Jul 16, 2019",8:04 AM,9823670,38.0
Benesyed,"Jul 16, 2019",8:29 AM,9823695,
conceptionist,"Jul 16, 2019",8:44 AM,9823716,
#dadcore,"Jul 16, 2019",9:45 AM,9823777,13.0
Benesyed,"Jul 16, 2019",10:13 AM,9823801,
gettoasty,"Jul 16, 2019",10:54 AM,9823839,
#dadcore,"Jul 16, 2019",11:13 AM,9823864,
conceptionist,"Jul 16, 2019",11:22 AM,9823883,
RegisDB9,"Jul 16, 2019",7:33 PM,9824335,21.0
Chunsak,"Jul 16, 2019",9:14 PM,9824399,22.0
e0d9n0b5,"Jul 16, 2019",9:55 PM,9824413,
Chunsak,"Jul 16, 2019",9:59 PM,9824415,
gettoasty,"Jul 16, 2019",11:00 PM,9824438,11.0
kindofyoung,"Jul 17, 2019",2:12 PM,9824980,41.0
penanceroyaltea,"Jul 17, 2019",3:37 PM,9825065,
FrankCowperwood,"Jul 17, 2019",4:27 PM,9825093,
gettoasty,"Jul 17, 2019",7:33 PM,9825201,16.0
FrankCowperwood,"Jul 17, 2019",7:41 PM,9825208,
gettoasty,"Jul 17, 2019",7:52 PM,9825210,
K. Nights,"Jul 17, 2019",8:38 PM,9825243,
FrankCowperwood,"Jul 17, 2019",8:47 PM,9825246,
gettoasty,"Jul 17, 2019",8:50 PM,9825248,
colabear,"Jul 18, 2019",8:27 AM,9825530,
Thrift Vader,"Jul 18, 2019",8:39 AM,9825542,
ShoutOutsFoMyBo,"Jul 18, 2019",10:44 AM,9825710,36.0
#dadcore,"Jul 18, 2019",11:34 AM,9825777,14.0
Baron,"Jul 18, 2019",11:37 AM,9825782,
erictheobscure,"Jul 18, 2019",11:39 AM,9825784,
colabear,"Jul 18, 2019",12:22 PM,9825824,6.0
grayfox,"Jul 18, 2019",8:43 PM,9826227,
Benesyed,"Jul 18, 2019",8:50 PM,9826231,
grayfox,"Jul 18, 2019",9:45 PM,9826255,
Benesyed,"Jul 18, 2019",9:46 PM,9826257,
penanceroyaltea,"Jul 18, 2019",9:59 PM,9826260,
grayfox,"Jul 19, 2019",5:57 AM,9826430,
Kal Varnsen,"Jul 19, 2019",10:29 AM,9826725,
kjb,"Jul 19, 2019",1:59 PM,9826906,7.0
penanceroyaltea,"Jul 19, 2019",3:45 PM,9826993,42.0
faue,"Jul 19, 2019",4:32 PM,9827025,10.0
Benesyed,"Jul 19, 2019",8:24 PM,9827173,
faue,"Jul 19, 2019",8:54 PM,9827190,
verver,"Jul 20, 2019",4:41 AM,9827297,5.0
Benesyed,"Jul 20, 2019",5:28 AM,9827315,
Dashing Chris,"Jul 20, 2019",5:29 AM,9827316,
justridiculous,"Jul 20, 2019",12:56 PM,9827628,18.0
cyc wid it,"Jul 20, 2019",2:24 PM,9827712,22.0
MGoCrimson,"Jul 20, 2019",2:51 PM,9827734,
cyc wid it,"Jul 20, 2019",4:10 PM,9827799,
penanceroyaltea,"Jul 20, 2019",10:22 PM,9827971,36.0
grayfox,"Jul 21, 2019",4:58 AM,9828019,5.0
dotcomzzz,"Jul 21, 2019",11:25 AM,9828295,
UrbanComposition,"Jul 21, 2019",2:52 PM,9828457,
justridiculous,"Jul 21, 2019",5:21 PM,9828550,11.0
PaperSaurian,"Jul 21, 2019",5:58 PM,9828575,26.0
colabear,"Jul 22, 2019",8:33 AM,9829067,
beepbop,"Jul 22, 2019",3:12 PM,9829519,21.0
Benesyed,"Jul 22, 2019",3:58 PM,9829556,12.0
Betelgeuse,"Jul 22, 2019",5:37 PM,9829638,22.0
faue,"Jul 23, 2019",5:04 AM,9829997,6.0
OccultaVexillum,"Jul 23, 2019",6:16 AM,9830064,43.0
g transistor,"Jul 23, 2019",6:36 AM,9830078,
OccultaVexillum,"Jul 23, 2019",6:57 AM,9830103,
bmashh,"Jul 23, 2019",9:18 AM,9830279,33.0
PeteyPajamapant,"Jul 23, 2019",11:10 AM,9830415,18.0
havensk,"Jul 23, 2019",11:13 AM,9830419,33.0
NO MERCY,"Jul 23, 2019",5:01 PM,9830723,27.0
Benesyed,"Jul 23, 2019",9:00 PM,9830951,22.0
Wupper,"Jul 23, 2019",10:40 PM,9830998,
Benesyed,"Jul 24, 2019",5:33 AM,9831188,
DubbyThaFerrgamoCZAR,"Jul 24, 2019",8:44 AM,9831410,
shopcanoeclub,"Jul 24, 2019",9:35 AM,9831479,15.0
grayfox,"Jul 24, 2019",10:43 AM,9831550,13.0
shopcanoeclub,"Jul 24, 2019",11:04 AM,9831572,
Fokken,"Jul 24, 2019",2:42 PM,9831839,10.0
faue,"Jul 24, 2019",2:48 PM,9831847,21.0
Benesyed,"Jul 24, 2019",3:16 PM,9831887,
#dadcore,"Jul 25, 2019",7:30 AM,9832517,41.0
Isolation,"Jul 25, 2019",7:35 AM,9832523,39.0
Alexidb,"Jul 27, 2019",5:33 AM,9834717,
colin__Jonas,"Jul 27, 2019",6:04 AM,9834734,12.0
Etini,"Jul 27, 2019",10:44 AM,9834965,28.0
penanceroyaltea,"Jul 27, 2019",8:07 PM,9835428,48.0
Coldsnap,"Jul 27, 2019",8:46 PM,9835461,
Benesyed,"Jul 27, 2019",9:31 PM,9835483,5.0
grayfox,"Jul 28, 2019",8:03 AM,9835768,
Superb0bo,"Jul 28, 2019",8:33 AM,9835804,33.0
faue,"Jul 28, 2019",9:22 AM,9835868,23.0
hoodog,"Jul 28, 2019",10:04 AM,9835917,
NO MERCY,"Jul 28, 2019",10:17 AM,9835927,9.0
OccultaVexillum,"Jul 28, 2019",10:19 AM,9835929,
penanceroyaltea,"Jul 28, 2019",10:59 AM,9835962,
Citaro,"Jul 28, 2019",11:01 AM,9835963,
shopcanoeclub,"Jul 28, 2019",11:01 AM,9835964,24.0
steveoffice,"Jul 28, 2019",11:09 AM,9835970,7.0
NO MERCY,"Jul 28, 2019",11:15 AM,9835975,
shopcanoeclub,"Jul 28, 2019",11:22 AM,9835981,
noob in 89,"Jul 28, 2019",11:23 AM,9835982,
dotcomzzz,"Jul 28, 2019",11:52 AM,9836003,
Citaro,"Jul 28, 2019",11:55 AM,9836007,27.0
Benesyed,"Jul 28, 2019",11:56 AM,9836008,
verver,"Jul 28, 2019",3:09 PM,9836170,
K. Nights,"Jul 28, 2019",3:18 PM,9836181,
kjb,"Jul 29, 2019",6:48 AM,9836611,15.0
grayfox,"Jul 29, 2019",7:32 AM,9836654,10.0
kevenmee,"Jul 29, 2019",12:56 PM,9837010,
kjb,"Jul 29, 2019",2:01 PM,9837099,
Benesyed,"Jul 29, 2019",2:30 PM,9837134,44.0
1up,"Jul 29, 2019",3:48 PM,9837217,
nicelynice,"Jul 29, 2019",3:57 PM,9837225,11.0
Benesyed,"Jul 29, 2019",3:59 PM,9837228,5.0
MGoCrimson,"Jul 29, 2019",4:01 PM,9837230,
Benesyed,"Jul 29, 2019",4:05 PM,9837233,
bmashh,"Jul 29, 2019",5:51 PM,9837331,18.0
RegisDB9,"Jul 29, 2019",6:14 PM,9837353,29.0
penanceroyaltea,"Jul 29, 2019",7:41 PM,9837437,22.0
havensk,"Jul 29, 2019",7:44 PM,9837443,40.0
havensk,"Jul 29, 2019",8:09 PM,9837459,
penanceroyaltea,"Jul 29, 2019",8:57 PM,9837476,
conceptual 4est,"Jul 30, 2019",6:44 AM,9837691,
grayfox,"Jul 30, 2019",8:06 AM,9837744,14.0
g transistor,"Jul 30, 2019",11:31 AM,9837999,
shopcanoeclub,"Jul 30, 2019",11:36 AM,9838004,
g transistor,"Jul 30, 2019",11:40 AM,9838015,
g transistor,"Jul 30, 2019",11:41 AM,9838016,
#dadcore,"Jul 30, 2019",1:02 PM,9838095,21.0
KamoteJoe,"Jul 30, 2019",1:11 PM,9838103,31.0
faue,"Jul 30, 2019",4:42 PM,9838318,
dotcomzzz,"Jul 30, 2019",7:05 PM,9838430,
itsPronouncedSteven,"Jul 30, 2019",8:37 PM,9838508,28.0
Benesyed,"Jul 30, 2019",8:44 PM,9838514,
colabear,"Jul 30, 2019",8:48 PM,9838519,12.0
Snoopy,"Jul 30, 2019",11:14 PM,9838594,
Tabooku,"Jul 31, 2019",2:04 AM,9838631,
MaiLam,"Jul 31, 2019",3:17 AM,9838667,
Cotton Dockers,"Jul 31, 2019",6:08 AM,9838755,24.0
FrankCowperwood,"Jul 31, 2019",7:11 AM,9838817,
NO MERCY,"Jul 31, 2019",7:55 AM,9838860,
grayfox,"Jul 31, 2019",9:32 AM,9838978,
ghdvfddzgzdzg,"Jul 31, 2019",9:58 AM,9839006,
e0d9n0b5,"Jul 31, 2019",10:01 AM,9839010,
chameshi_nampa,"Jul 31, 2019",10:01 AM,9839013,5.0
Benesyed,"Jul 31, 2019",10:11 AM,9839027,
Benesyed,"Jul 31, 2019",10:48 AM,9839076,8.0
dotcomzzz,"Jul 31, 2019",1:58 PM,9839314,5.0
OccultaVexillum,"Jul 31, 2019",2:18 PM,9839346,9.0
dotcomzzz,"Jul 31, 2019",2:19 PM,9839347,
RegisDB9,"Jul 31, 2019",2:47 PM,9839377,6.0
nicelynice,"Jul 31, 2019",3:56 PM,9839432,12.0
RegisDB9,"Jul 31, 2019",6:23 PM,9839557,
penanceroyaltea,"Jul 31, 2019",7:48 PM,9839666,10.0
ghdvfddzgzdzg,"Aug 1, 2019",5:36 AM,9839888,23.0
havensk,"Aug 1, 2019",8:16 AM,9840051,
justridiculous,"Aug 1, 2019",8:18 AM,9840055,
havensk,"Aug 1, 2019",8:19 AM,9840058,
ghdvfddzgzdzg,"Aug 1, 2019",8:59 AM,9840102,
#dadcore,"Aug 1, 2019",9:44 AM,9840163,35.0
itsPronouncedSteven,"Aug 1, 2019",9:48 AM,9840173,42.0
faue,"Aug 1, 2019",3:22 PM,9840580,16.0
mg92,"Aug 1, 2019",3:53 PM,9840602,35.0
faue,"Aug 1, 2019",3:54 PM,9840603,
mg92,"Aug 1, 2019",3:58 PM,9840608,
Benesyed,"Aug 2, 2019",8:27 AM,9841263,25.0
Lane,"Aug 2, 2019",8:31 AM,9841264,
itsPronouncedSteven,"Aug 2, 2019",11:20 AM,9841482,6.0
Coldsnap,"Aug 2, 2019",7:45 PM,9841986,
kbadgley84,"Aug 2, 2019",8:02 PM,9841998,
Lane,"Aug 2, 2019",10:02 PM,9842056,
itsPronouncedSteven,"Aug 2, 2019",10:47 PM,9842075,7.0
Coldsnap,"Aug 3, 2019",1:33 AM,9842099,
Lane,"Aug 3, 2019",8:17 AM,9842247,
UserName84,"Aug 3, 2019",9:18 AM,9842299,
shopcanoeclub,"Aug 3, 2019",9:47 AM,9842341,26.0
Lane,"Aug 3, 2019",11:28 AM,9842416,
penanceroyaltea,"Aug 3, 2019",7:43 PM,9842805,29.0
ghdvfddzgzdzg,"Aug 4, 2019",8:32 AM,9843127,33.0
eddiemczee,"Aug 4, 2019",10:54 AM,9843217,11.0
AJL,"Aug 4, 2019",11:42 AM,9843249,
FrankCowperwood,"Aug 4, 2019",12:17 PM,9843277,
ghdvfddzgzdzg,"Aug 4, 2019",12:52 PM,9843307,
shopcanoeclub,"Aug 4, 2019",12:54 PM,9843308,16.0
AJL,"Aug 4, 2019",1:12 PM,9843326,
verver,"Aug 4, 2019",1:33 PM,9843349,
ghdvfddzgzdzg,"Aug 4, 2019",2:58 PM,9843395,
AJL,"Aug 4, 2019",3:31 PM,9843429,
mmmargeologist,"Aug 4, 2019",4:04 PM,9843451,23.0
grayfox,"Aug 4, 2019",5:39 PM,9843520,5.0
g transistor,"Aug 4, 2019",5:40 PM,9843521,6.0
shopcanoeclub,"Aug 4, 2019",6:01 PM,9843537,
UrbanComposition,"Aug 5, 2019",5:38 AM,9843861,
Alexidb,"Aug 5, 2019",11:32 AM,9844218,6.0
nahneun,"Aug 5, 2019",1:02 PM,9844279,
FrankCowperwood,"Aug 5, 2019",1:07 PM,9844285,
RegisDB9,"Aug 5, 2019",2:01 PM,9844344,28.0
noob in 89,"Aug 5, 2019",4:53 PM,9844494,12.0
Teger,"Aug 6, 2019",5:30 AM,9844894,7.0
Benesyed,"Aug 6, 2019",6:07 AM,9844936,
RegisDB9,"Aug 6, 2019",2:47 PM,9845547,
penanceroyaltea,"Aug 6, 2019",5:49 PM,9845703,17.0
colabear,"Aug 6, 2019",7:27 PM,9845784,9.0
Alexidb,"Aug 6, 2019",9:48 PM,9845856,8.0
Etini,"Aug 7, 2019",2:25 AM,9845925,27.0
DeadBoy,"Aug 7, 2019",5:27 PM,9846577,30.0
mkn,"Aug 7, 2019",5:28 PM,9846580,25.0
penanceroyaltea,"Aug 7, 2019",6:01 PM,9846601,33.0
cbusguy,"Aug 7, 2019",6:04 PM,9846604,
mmmargeologist,"Aug 7, 2019",7:07 PM,9846641,
cbusguy,"Aug 7, 2019",9:24 PM,9846738,16.0
#dadcore,"Aug 9, 2019",8:22 AM,9848393,15.0
cbusguy,"Aug 9, 2019",11:45 AM,9848620,
Master Milano,"Aug 9, 2019",4:12 PM,9848925,14.0
ghdvfddzgzdzg,"Aug 9, 2019",6:43 PM,9849046,37.0
dotcomzzz,"Aug 10, 2019",12:16 AM,9849179,
grayfox,"Aug 10, 2019",7:04 AM,9849447,
msg,"Aug 10, 2019",6:16 PM,9850034,9.0
steveoffice,"Aug 10, 2019",6:23 PM,9850046,
msg,"Aug 10, 2019",6:28 PM,9850053,
falgfalg,"Aug 12, 2019",12:46 PM,9851715,17.0
havensk,"Aug 12, 2019",12:50 PM,9851722,22.0
RegisDB9,"Aug 12, 2019",7:09 PM,9852054,28.0
cbusguy,"Aug 12, 2019",7:16 PM,9852060,30.0
Benesyed,"Aug 12, 2019",8:17 PM,9852099,
cbusguy,"Aug 12, 2019",8:27 PM,9852102,
penanceroyaltea,"Aug 12, 2019",9:17 PM,9852131,
RegisDB9,"Aug 13, 2019",10:20 AM,9852718,
cbusguy,"Aug 13, 2019",10:43 AM,9852754,14.0
colabear,"Aug 14, 2019",8:37 AM,9854157,11.0
cbusguy,"Aug 14, 2019",1:21 PM,9854598,17.0
penanceroyaltea,"Aug 14, 2019",8:30 PM,9855024,5.0
cbusguy,"Aug 14, 2019",9:11 PM,9855068,
dotcomzzz,"Aug 14, 2019",9:55 PM,9855101,
penanceroyaltea,"Aug 15, 2019",7:02 AM,9856489,
cbusguy,"Aug 15, 2019",8:01 AM,9856559,19.0
nahneun,"Aug 15, 2019",11:17 AM,9856872,
cbusguy,"Aug 15, 2019",1:00 PM,9857055,
malcb33,"Aug 15, 2019",1:06 PM,9857065,
cbusguy,"Aug 15, 2019",1:08 PM,9857067,
mg92,"Aug 15, 2019",2:00 PM,9857156,35.0
bleakhaven,"Aug 15, 2019",3:28 PM,9857248,
RegisDB9,"Aug 15, 2019",7:14 PM,9857479,30.0
CPAJay1221,"Aug 15, 2019",7:16 PM,9857484,
WBaker,"Aug 15, 2019",7:30 PM,9857497,
Zamb,"Aug 15, 2019",7:33 PM,9857498,24.0
RegisDB9,"Aug 15, 2019",7:33 PM,9857500,
Superb0bo,"Aug 16, 2019",12:43 AM,9857646,38.0
GunwashAce,"Aug 16, 2019",8:36 AM,9857980,
cbusguy,"Aug 16, 2019",9:43 AM,9858054,13.0
WBaker,"Aug 16, 2019",10:56 AM,9858157,
flipstah,"Aug 16, 2019",1:59 PM,9858370,6.0
itsPronouncedSteven,"Aug 16, 2019",3:18 PM,9858437,
penanceroyaltea,"Aug 16, 2019",10:09 PM,9858832,
Parker,"Aug 16, 2019",10:49 PM,9858848,
DubbyThaFerrgamoCZAR,"Aug 17, 2019",5:06 AM,9858949,6.0
flipstah,"Aug 17, 2019",5:31 AM,9858967,
cbusguy,"Aug 17, 2019",6:21 AM,9858992,14.0
flipstah,"Aug 17, 2019",6:37 AM,9859011,
nahneun,"Aug 17, 2019",6:43 AM,9859015,
flipstah,"Aug 17, 2019",7:05 AM,9859031,
faue,"Aug 17, 2019",12:40 PM,9859406,20.0
troika,"Aug 17, 2019",4:12 PM,9859567,
faue,"Aug 17, 2019",4:21 PM,9859576,
gdl203,"Aug 19, 2019",6:15 AM,9860898,38.0
shopcanoeclub,"Aug 19, 2019",9:29 AM,9861124,
Benesyed,"Aug 19, 2019",1:40 PM,9861471,26.0
RegisDB9,"Aug 19, 2019",7:04 PM,9861791,20.0
grayfox,"Aug 19, 2019",7:43 PM,9861814,11.0
shopcanoeclub,"Aug 20, 2019",12:41 PM,9862511,
cbusguy,"Aug 20, 2019",1:27 PM,9862556,23.0
FrankCowperwood,"Aug 20, 2019",1:32 PM,9862560,
colabear,"Aug 20, 2019",5:32 PM,9862753,13.0
justridiculous,"Aug 21, 2019",12:20 PM,9863643,12.0
shopcanoeclub,"Aug 21, 2019",12:47 PM,9863671,16.0
kindofyoung,"Aug 21, 2019",2:39 PM,9863782,20.0
franknotion,"Aug 21, 2019",2:46 PM,9863785,
cbusguy,"Aug 21, 2019",2:57 PM,9863794,9.0
Master Milano,"Aug 21, 2019",11:48 PM,9864184,10.0
Benesyed,"Aug 22, 2019",6:10 AM,9864338,7.0
cbusguy,"Aug 22, 2019",3:52 PM,9865171,6.0
HommeBoy007,"Aug 22, 2019",6:03 PM,9865307,
HommeBoy007,"Aug 22, 2019",6:15 PM,9865322,
armellod.e,"Aug 22, 2019",6:27 PM,9865335,16.0
kindofyoung,"Aug 23, 2019",12:58 AM,9865568,26.0
Nyarlathotep,"Aug 23, 2019",2:39 AM,9865598,
cbusguy,"Aug 23, 2019",11:28 AM,9866195,11.0
Snoopy,"Aug 23, 2019",1:59 PM,9866428,
baltimoron,"Aug 23, 2019",2:34 PM,9866477,7.0
Parker,"Aug 23, 2019",2:40 PM,9866484,
Benesyed,"Aug 23, 2019",3:25 PM,9866530,
Benesyed,"Aug 23, 2019",3:27 PM,9866533,10.0
Wupper,"Aug 23, 2019",11:42 PM,9866829,
ghdvfddzgzdzg,"Aug 24, 2019",2:50 PM,9867283,35.0
Benesyed,"Aug 24, 2019",2:53 PM,9867284,
gettoasty,"Aug 24, 2019",3:16 PM,9867300,
FrankCowperwood,"Aug 24, 2019",3:20 PM,9867302,
Snoopy,"Aug 24, 2019",3:43 PM,9867315,
hurts,"Aug 24, 2019",5:06 PM,9867379,8.0
Parker,"Aug 24, 2019",5:41 PM,9867399,
Trit,"Aug 24, 2019",9:42 PM,9867531,
penanceroyaltea,"Aug 24, 2019",10:08 PM,9867540,
dvsldt,"Aug 24, 2019",11:45 PM,9867564,53.0
ghdvfddzgzdzg,"Aug 25, 2019",6:00 AM,9867657,
nsubrmnn,"Aug 25, 2019",6:09 AM,9867661,
dvsldt,"Aug 25, 2019",9:39 AM,9867813,24.0
penanceroyaltea,"Aug 25, 2019",11:52 AM,9867947,
hennree,"Aug 25, 2019",1:42 PM,9868069,
Benesyed,"Aug 25, 2019",1:48 PM,9868075,5.0
shopcanoeclub,"Aug 25, 2019",2:40 PM,9868123,18.0
FrankCowperwood,"Aug 25, 2019",2:57 PM,9868148,
shopcanoeclub,"Aug 25, 2019",3:00 PM,9868154,
FrankCowperwood,"Aug 25, 2019",3:04 PM,9868159,7.0
Benesyed,"Aug 25, 2019",8:08 PM,9868405,16.0
mkn,"Aug 25, 2019",8:47 PM,9868443,23.0
HommeBoy007,"Aug 26, 2019",8:37 AM,9868755,
Cassadine,"Aug 26, 2019",9:38 AM,9868842,6.0
armellod.e,"Aug 26, 2019",11:01 AM,9868958,9.0
mmmargeologist,"Aug 26, 2019",11:06 AM,9868966,
cbusguy,"Aug 26, 2019",2:29 PM,9869257,8.0
RegisDB9,"Aug 26, 2019",7:17 PM,9869580,24.0
shopcanoeclub,"Aug 27, 2019",10:11 AM,9870180,19.0
HommeBoy007,"Aug 27, 2019",10:50 AM,9870207,
noob in 89,"Aug 27, 2019",11:14 AM,9870232,
cbusguy,"Aug 27, 2019",11:29 AM,9870243,15.0
RegisDB9,"Aug 27, 2019",11:34 AM,9870247,5.0
WBaker,"Aug 27, 2019",11:37 AM,9870250,
SirGrotius,"Aug 27, 2019",11:42 AM,9870259,
RegisDB9,"Aug 27, 2019",11:44 AM,9870260,
WBaker,"Aug 27, 2019",12:28 PM,9870306,
colabear,"Aug 27, 2019",1:26 PM,9870360,20.0
FrankCowperwood,"Aug 27, 2019",2:05 PM,9870424,
Newcomer,"Aug 27, 2019",5:11 PM,9870644,18.0
cbusguy,"Aug 27, 2019",5:51 PM,9870685,
Newcomer,"Aug 27, 2019",6:12 PM,9870709,
CPAJay1221,"Aug 27, 2019",6:25 PM,9870736,
RegisDB9,"Aug 27, 2019",7:18 PM,9870790,27.0
cbusguy,"Aug 27, 2019",7:28 PM,9870799,
penanceroyaltea,"Aug 27, 2019",8:30 PM,9870846,
cbusguy,"Aug 28, 2019",6:35 AM,9871081,9.0
Clouseau,"Aug 28, 2019",6:42 AM,9871085,
cbusguy,"Aug 28, 2019",7:30 AM,9871148,
Benesyed,"Aug 28, 2019",8:42 AM,9871250,26.0
RegisDB9,"Aug 28, 2019",1:30 PM,9871663,
verver,"Aug 28, 2019",7:16 PM,9872116,
Callusing,"Aug 28, 2019",7:33 PM,9872127,
bmashh,"Aug 28, 2019",7:56 PM,9872142,28.0
Benesyed,"Aug 28, 2019",8:15 PM,9872151,
John-Galt,"Aug 28, 2019",10:23 PM,9872207,
bmashh,"Aug 29, 2019",6:39 AM,9872415,
cbusguy,"Aug 29, 2019",6:46 AM,9872423,9.0
steveoffice,"Aug 29, 2019",6:46 AM,9872425,
armellod.e,"Aug 30, 2019",7:11 AM,9873657,7.0
FrankCowperwood,"Aug 30, 2019",7:52 AM,9873739,
armellod.e,"Aug 30, 2019",8:47 AM,9873854,
shopcanoeclub,"Aug 30, 2019",8:53 AM,9873866,39.0
FrankCowperwood,"Aug 30, 2019",9:51 AM,9873963,
cbusguy,"Aug 30, 2019",11:05 AM,9874051,20.0
whodini,"Aug 30, 2019",9:12 PM,9874654,10.0
noob in 89,"Aug 30, 2019",9:19 PM,9874657,
FrankCowperwood,"Aug 30, 2019",9:28 PM,9874659,
zissou,"Aug 31, 2019",3:39 PM,9875278,21.0
Baron,"Aug 31, 2019",5:19 PM,9875354,48.0
Parker,"Aug 31, 2019",8:01 PM,9875508,
nine9,"Sep 1, 2019",4:31 AM,9875681,26.0
Cotton Dockers,"Sep 1, 2019",7:47 AM,9875852,
emptym,"Sep 1, 2019",8:23 AM,9875889,
Baron,"Sep 1, 2019",9:33 AM,9875949,12.0
shopcanoeclub,"Sep 1, 2019",11:33 AM,9876042,17.0
hurts,"Sep 2, 2019",12:52 AM,9876530,7.0
Nayyyyy,"Sep 2, 2019",4:18 AM,9876569,15.0
UrbanComposition,"Sep 2, 2019",2:47 PM,9877104,47.0
TheloniusDrunk,"Sep 2, 2019",4:07 PM,9877181,
UrbanComposition,"Sep 2, 2019",4:32 PM,9877200,
mmmargeologist,"Sep 2, 2019",6:45 PM,9877314,
colabear,"Sep 2, 2019",8:34 PM,9877405,12.0
dvsldt,"Sep 3, 2019",12:55 PM,9878078,32.0
cbusguy,"Sep 3, 2019",7:46 PM,9878483,
Benesyed,"Sep 3, 2019",8:06 PM,9878500,17.0
cbusguy,"Sep 4, 2019",11:08 AM,9879109,
malcb33,"Sep 4, 2019",12:28 PM,9879246,
penanceroyaltea,"Sep 4, 2019",12:32 PM,9879253,
cbusguy,"Sep 4, 2019",1:07 PM,9879294,
dvsldt,"Sep 4, 2019",1:11 PM,9879302,
malcb33,"Sep 4, 2019",1:27 PM,9879323,
MeatFish,"Sep 4, 2019",1:38 PM,9879331,78.0
nahneun,"Sep 4, 2019",1:48 PM,9879347,6.0
mmmargeologist,"Sep 4, 2019",3:15 PM,9879428,
Coldsnap,"Sep 4, 2019",3:56 PM,9879463,
MeatFish,"Sep 4, 2019",4:31 PM,9879510,
Etini,"Sep 5, 2019",12:38 AM,9879828,36.0
colabear,"Sep 5, 2019",8:13 AM,9880113,23.0
cbusguy,"Sep 5, 2019",9:07 AM,9880185,10.0
dvsldt,"Sep 5, 2019",9:27 AM,9880206,28.0
MaiLam,"Sep 5, 2019",2:00 PM,9880478,
RegisDB9,"Sep 5, 2019",6:11 PM,9880738,27.0
havensk,"Sep 6, 2019",9:12 AM,9881392,22.0
dvsldt,"Sep 6, 2019",10:46 AM,9881534,32.0
cbusguy,"Sep 6, 2019",2:44 PM,9881875,5.0
Master Milano,"Sep 6, 2019",2:50 PM,9881880,7.0
zissou,"Sep 6, 2019",8:42 PM,9882311,84.0
nine9,"Sep 7, 2019",2:31 AM,9882429,
hoodog,"Sep 7, 2019",4:41 AM,9882465,
OccultaVexillum,"Sep 7, 2019",5:36 AM,9882494,
verver,"Sep 7, 2019",6:05 AM,9882510,
zissou,"Sep 7, 2019",8:16 AM,9882601,6.0
mmmargeologist,"Sep 7, 2019",8:26 AM,9882607,
zissou,"Sep 7, 2019",3:39 PM,9882981,12.0
kjb,"Sep 8, 2019",8:39 AM,9883511,20.0
Parker,"Sep 8, 2019",10:10 AM,9883584,
DeadBoy,"Sep 8, 2019",12:26 PM,9883688,9.0
kjb,"Sep 8, 2019",12:52 PM,9883713,
faue,"Sep 8, 2019",2:00 PM,9883766,17.0
mg92,"Sep 8, 2019",2:36 PM,9883803,21.0
Coldsnap,"Sep 8, 2019",2:39 PM,9883810,
noob in 89,"Sep 8, 2019",4:52 PM,9883915,
Coldsnap,"Sep 8, 2019",5:14 PM,9883925,
faue,"Sep 8, 2019",6:26 PM,9883997,
Benesyed,"Sep 8, 2019",7:17 PM,9884039,17.0
Kal Varnsen,"Sep 9, 2019",8:42 AM,9884422,
Benesyed,"Sep 9, 2019",12:50 PM,9884730,12.0
Parker,"Sep 9, 2019",1:27 PM,9884764,
g transistor,"Sep 9, 2019",1:58 PM,9884804,
Coldsnap,"Sep 9, 2019",3:14 PM,9884917,
Kal Varnsen,"Sep 9, 2019",3:56 PM,9884969,
Coldsnap,"Sep 9, 2019",5:03 PM,9885039,7.0
cbusguy,"Sep 9, 2019",8:51 PM,9885280,8.0
colabear,"Sep 9, 2019",10:23 PM,9885339,23.0
Benesyed,"Sep 10, 2019",8:47 AM,9885666,
Kal Varnsen,"Sep 10, 2019",9:42 AM,9885746,
Jonas251,"Sep 10, 2019",9:44 AM,9885747,
colabear,"Sep 10, 2019",9:53 AM,9885758,
ghdvfddzgzdzg,"Sep 10, 2019",10:58 AM,9885830,
zissou,"Sep 10, 2019",12:01 PM,9885915,
MeatFish,"Sep 10, 2019",1:15 PM,9886034,34.0
duff406,"Sep 10, 2019",3:07 PM,9886167,
justridiculous,"Sep 10, 2019",4:11 PM,9886242,37.0
shopcanoeclub,"Sep 10, 2019",4:18 PM,9886254,
cbusguy,"Sep 10, 2019",4:38 PM,9886269,6.0
Kal Varnsen,"Sep 10, 2019",8:30 PM,9886545,
Coldsnap,"Sep 10, 2019",11:41 PM,9886607,
cbusguy,"Sep 11, 2019",11:17 AM,9887201,10.0
shopcanoeclub,"Sep 11, 2019",3:30 PM,9887491,16.0
DLester,"Sep 11, 2019",8:48 PM,9887794,
DLester,"Sep 11, 2019",8:51 PM,9887796,
Benesyed,"Sep 11, 2019",9:05 PM,9887805,5.0
justridiculous,"Sep 11, 2019",11:20 PM,9887826,
A Fellow Linguist,"Sep 11, 2019",11:48 PM,9887837,20.0
Isolation,"Sep 12, 2019",6:07 AM,9887982,19.0
kindofyoung,"Sep 12, 2019",6:58 AM,9888048,47.0
